"Period","Forecast","Model"
159,132.436590286176,"BMS"
160,133.448803198278,"BMS"
161,133.403960933484,"BMS"
162,132.861896470205,"BMS"
163,132.797278898804,"BMS"
164,136.195241180251,"BMS"
165,134.825934227031,"BMS"
1,133.621588577236,"TVP-REG"
2,129.193693599481,"TVP-REG"
3,129.434185529648,"TVP-REG"
4,129.647301980272,"TVP-REG"
5,131.543488502196,"TVP-REG"
6,133.732745907436,"TVP-REG"
7,131.372421633207,"TVP-REG"
8,129.869515229549,"TVP-REG"
9,130.913642501754,"TVP-REG"
10,129.7074554098,"TVP-REG"
11,130.172485149596,"TVP-REG"
12,128.844653164144,"TVP-REG"
13,130.92628163688,"TVP-REG"
14,129.950422342055,"TVP-REG"
15,128.813542819791,"TVP-REG"
16,130.951835197924,"TVP-REG"
17,131.891931079205,"TVP-REG"
18,130.466145010961,"TVP-REG"
19,130.420026829461,"TVP-REG"
20,130.400948072039,"TVP-REG"
21,132.463324186385,"TVP-REG"
22,131.977113667077,"TVP-REG"
23,130.490692627807,"TVP-REG"
24,128.813512802825,"TVP-REG"
25,130.468491694578,"TVP-REG"
26,127.85889350247,"TVP-REG"
27,132.262535758424,"TVP-REG"
28,130.996386385333,"TVP-REG"
29,132.858229043767,"TVP-REG"
30,132.352331237852,"TVP-REG"
31,131.298512691026,"TVP-REG"
32,129.610724795053,"TVP-REG"
33,130.390559480117,"TVP-REG"
34,128.609836620261,"TVP-REG"
35,130.537756787577,"TVP-REG"
36,133.114137628159,"TVP-REG"
37,131.425564336828,"TVP-REG"
38,131.424804595894,"TVP-REG"
39,130.326530176507,"TVP-REG"
40,133.455654209831,"TVP-REG"
41,131.935067207148,"TVP-REG"
42,129.445080164576,"TVP-REG"
43,131.325157415343,"TVP-REG"
44,133.144902451616,"TVP-REG"
45,130.883642015273,"TVP-REG"
46,131.276375144657,"TVP-REG"
47,130.538472621566,"TVP-REG"
48,133.427829595181,"TVP-REG"
49,131.46426693891,"TVP-REG"
50,135.99114784593,"TVP-REG"
51,127.756981958495,"TVP-REG"
52,131.249079582496,"TVP-REG"
53,132.948240886386,"TVP-REG"
54,131.106684853151,"TVP-REG"
55,135.277056931801,"TVP-REG"
56,131.784168403156,"TVP-REG"
57,129.730170912327,"TVP-REG"
58,130.908087844847,"TVP-REG"
59,131.331316724276,"TVP-REG"
60,131.98213728002,"TVP-REG"
61,132.158066999735,"TVP-REG"
62,134.49193165199,"TVP-REG"
63,130.547324239027,"TVP-REG"
64,130.817149482002,"TVP-REG"
65,131.48900496455,"TVP-REG"
66,129.498650753652,"TVP-REG"
67,132.036014873367,"TVP-REG"
68,132.19748922352,"TVP-REG"
69,129.686211435257,"TVP-REG"
70,129.929847437657,"TVP-REG"
71,131.996802660904,"TVP-REG"
72,130.571300442351,"TVP-REG"
73,133.264188485741,"TVP-REG"
74,130.86384619949,"TVP-REG"
75,131.654912703004,"TVP-REG"
76,132.766209875975,"TVP-REG"
77,130.560462329985,"TVP-REG"
78,133.44241760001,"TVP-REG"
79,132.381288565555,"TVP-REG"
80,135.891046914665,"TVP-REG"
81,131.281379206603,"TVP-REG"
82,128.381127378378,"TVP-REG"
83,134.003339832444,"TVP-REG"
84,132.028167661595,"TVP-REG"
85,134.887191326115,"TVP-REG"
86,130.327703516722,"TVP-REG"
87,137.001874849864,"TVP-REG"
88,134.886408016269,"TVP-REG"
89,131.942600669976,"TVP-REG"
90,134.50886058244,"TVP-REG"
91,132.528278109567,"TVP-REG"
92,136.348909509229,"TVP-REG"
93,131.755059514019,"TVP-REG"
94,133.05944570899,"TVP-REG"
95,131.119807397073,"TVP-REG"
96,132.74423692551,"TVP-REG"
97,131.627748698668,"TVP-REG"
98,136.634162999675,"TVP-REG"
99,132.908807227697,"TVP-REG"
100,132.280145687905,"TVP-REG"
101,135.29439103025,"TVP-REG"
102,130.21166962299,"TVP-REG"
103,135.210207338734,"TVP-REG"
104,131.998673642124,"TVP-REG"
105,133.500105219692,"TVP-REG"
106,130.76129529565,"TVP-REG"
107,134.188428576272,"TVP-REG"
108,134.583655045075,"TVP-REG"
109,133.430054406395,"TVP-REG"
110,131.766028234192,"TVP-REG"
111,133.961409099645,"TVP-REG"
112,132.593772020683,"TVP-REG"
113,133.114407379968,"TVP-REG"
114,132.01352966308,"TVP-REG"
115,137.277846007916,"TVP-REG"
116,129.787697622173,"TVP-REG"
117,134.132765580484,"TVP-REG"
118,136.360001385378,"TVP-REG"
119,131.289593772604,"TVP-REG"
120,129.605916148388,"TVP-REG"
121,130.520580730952,"TVP-REG"
122,132.795835843319,"TVP-REG"
123,135.09061555721,"TVP-REG"
124,133.74504041673,"TVP-REG"
125,133.11545754812,"TVP-REG"
126,130.919346390745,"TVP-REG"
127,131.440629231525,"TVP-REG"
128,132.949752984445,"TVP-REG"
129,132.825370278715,"TVP-REG"
130,132.432549891162,"TVP-REG"
131,129.626158740696,"TVP-REG"
132,133.489740973638,"TVP-REG"
133,132.64247970535,"TVP-REG"
134,130.168241783184,"TVP-REG"
135,129.603139740607,"TVP-REG"
136,133.217366647606,"TVP-REG"
137,131.099515202182,"TVP-REG"
138,129.557054810402,"TVP-REG"
139,132.984948327375,"TVP-REG"
140,133.849153800654,"TVP-REG"
141,134.94043753497,"TVP-REG"
142,131.281989204184,"TVP-REG"
143,132.790463294472,"TVP-REG"
144,134.679486048222,"TVP-REG"
145,129.745509096174,"TVP-REG"
146,134.421711422158,"TVP-REG"
147,135.448430813637,"TVP-REG"
148,130.961702303339,"TVP-REG"
149,132.38137516583,"TVP-REG"
150,125.530259075892,"TVP-REG"
151,129.020803195612,"TVP-REG"
152,135.068764636655,"TVP-REG"
153,127.556167209026,"TVP-REG"
154,132.840218752242,"TVP-REG"
155,130.725679674155,"TVP-REG"
156,132.224166454969,"TVP-REG"
157,131.634937071285,"TVP-REG"
158,132.368654525486,"TVP-REG"
159,132.610814271545,"TVP-REG"
160,133.625256427066,"TVP-REG"
161,132.489954200894,"TVP-REG"
162,134.864896967615,"TVP-REG"
163,130.816956462829,"TVP-REG"
164,133.130895379779,"TVP-REG"
165,129.39503400879,"TVP-REG"
1,130.914356054656,"TVP-K"
2,130.216611519206,"TVP-K"
3,131.762839055172,"TVP-K"
4,127.418649379885,"TVP-K"
5,129.15874495768,"TVP-K"
6,128.104043691452,"TVP-K"
7,130.453540747273,"TVP-K"
8,128.795228002281,"TVP-K"
9,129.756066905587,"TVP-K"
10,132.544481142786,"TVP-K"
11,134.20491591923,"TVP-K"
12,126.726906725899,"TVP-K"
13,127.954640359097,"TVP-K"
14,133.056814199757,"TVP-K"
15,130.796151410705,"TVP-K"
16,128.9520544687,"TVP-K"
17,132.416472367648,"TVP-K"
18,128.423323042991,"TVP-K"
19,130.586502958756,"TVP-K"
20,131.563628523032,"TVP-K"
21,132.267075389156,"TVP-K"
22,132.026412211104,"TVP-K"
23,131.632473354804,"TVP-K"
24,131.267758769405,"TVP-K"
25,132.317652154112,"TVP-K"
26,129.438965160385,"TVP-K"
27,128.105293916422,"TVP-K"
28,131.154805249443,"TVP-K"
29,130.926676786512,"TVP-K"
30,132.367124400351,"TVP-K"
31,128.465476348401,"TVP-K"
32,131.150530446858,"TVP-K"
33,129.704721158336,"TVP-K"
34,132.063669157506,"TVP-K"
35,133.176567785357,"TVP-K"
36,132.712652024943,"TVP-K"
37,129.08034204775,"TVP-K"
38,129.393982424062,"TVP-K"
39,129.884235964209,"TVP-K"
40,131.95103697067,"TVP-K"
41,129.562962774158,"TVP-K"
42,131.396282778766,"TVP-K"
43,133.025868143983,"TVP-K"
44,132.237907862976,"TVP-K"
45,133.849018047282,"TVP-K"
46,131.380505750126,"TVP-K"
47,131.691261255196,"TVP-K"
48,129.147437128595,"TVP-K"
49,132.512346022567,"TVP-K"
50,127.784467769172,"TVP-K"
51,128.605109257236,"TVP-K"
52,132.059773305717,"TVP-K"
53,129.505414476007,"TVP-K"
54,132.31532226628,"TVP-K"
55,128.963585503427,"TVP-K"
56,131.857382822459,"TVP-K"
57,128.208625402454,"TVP-K"
58,132.647813290482,"TVP-K"
59,128.219833123934,"TVP-K"
60,132.324167360123,"TVP-K"
61,131.888336767715,"TVP-K"
62,133.676932337387,"TVP-K"
63,136.526301330553,"TVP-K"
64,128.062781890979,"TVP-K"
65,130.785643992149,"TVP-K"
66,130.251326122821,"TVP-K"
67,130.299118121218,"TVP-K"
68,129.110588973673,"TVP-K"
69,132.816402621474,"TVP-K"
70,132.622067692161,"TVP-K"
71,133.143527253746,"TVP-K"
72,135.411136688635,"TVP-K"
73,128.560781989812,"TVP-K"
74,132.454529313788,"TVP-K"
75,131.2582021936,"TVP-K"
76,131.211216766349,"TVP-K"
77,130.558787170611,"TVP-K"
78,131.397357153597,"TVP-K"
79,133.705426106768,"TVP-K"
80,130.186662219534,"TVP-K"
81,131.231175884307,"TVP-K"
82,132.771781749613,"TVP-K"
83,132.799174916795,"TVP-K"
84,135.507281714454,"TVP-K"
85,131.397322528982,"TVP-K"
86,131.714147459595,"TVP-K"
87,128.687691201156,"TVP-K"
88,134.961046919829,"TVP-K"
89,133.769806919031,"TVP-K"
90,134.485114853479,"TVP-K"
91,130.670472845529,"TVP-K"
92,135.819148279463,"TVP-K"
93,131.440523904125,"TVP-K"
94,135.769883167905,"TVP-K"
95,132.899290745586,"TVP-K"
96,134.063228423831,"TVP-K"
97,133.551404930365,"TVP-K"
98,131.820458312455,"TVP-K"
99,133.168444595523,"TVP-K"
100,132.29643904502,"TVP-K"
101,131.227961716238,"TVP-K"
102,133.044127952405,"TVP-K"
103,131.536710636169,"TVP-K"
104,133.241346136778,"TVP-K"
105,133.523642603545,"TVP-K"
106,134.60476589735,"TVP-K"
107,131.37171395208,"TVP-K"
108,134.189681008617,"TVP-K"
109,132.81377577537,"TVP-K"
110,132.242013086807,"TVP-K"
111,135.131698386551,"TVP-K"
112,133.501656464338,"TVP-K"
113,131.207425742554,"TVP-K"
114,130.260434084597,"TVP-K"
115,133.576839836726,"TVP-K"
116,131.443252223433,"TVP-K"
117,136.611268279168,"TVP-K"
118,134.008607588882,"TVP-K"
119,127.338217581967,"TVP-K"
120,130.632847826751,"TVP-K"
121,130.224024809678,"TVP-K"
122,130.560189150436,"TVP-K"
123,129.243810414043,"TVP-K"
124,133.563729106476,"TVP-K"
125,133.571949896207,"TVP-K"
126,133.590870372672,"TVP-K"
127,135.042414421907,"TVP-K"
128,132.756560513002,"TVP-K"
129,135.579998815213,"TVP-K"
130,130.456366545982,"TVP-K"
131,131.578157324849,"TVP-K"
132,131.480844946536,"TVP-K"
133,132.307093696965,"TVP-K"
134,131.211673161167,"TVP-K"
135,134.01781682679,"TVP-K"
136,132.665004352943,"TVP-K"
137,134.944019773278,"TVP-K"
138,129.801036768657,"TVP-K"
139,130.096701819871,"TVP-K"
140,131.604565855272,"TVP-K"
141,131.341420955484,"TVP-K"
142,130.026869157535,"TVP-K"
143,133.63797815952,"TVP-K"
144,133.985574000417,"TVP-K"
145,135.062415500659,"TVP-K"
146,133.389994849772,"TVP-K"
147,133.02946803333,"TVP-K"
148,134.898184081594,"TVP-K"
149,131.846618171121,"TVP-K"
150,132.707117929018,"TVP-K"
151,133.168693099824,"TVP-K"
152,137.47083780794,"TVP-K"
153,133.655315639924,"TVP-K"
154,131.092951083617,"TVP-K"
155,133.600264515964,"TVP-K"
156,130.351903308399,"TVP-K"
157,130.518143406723,"TVP-K"
158,135.133867241883,"TVP-K"
159,130.533329988155,"TVP-K"
160,129.709757145544,"TVP-K"
161,132.080336676319,"TVP-K"
162,131.618048323943,"TVP-K"
163,133.340898356958,"TVP-K"
164,132.740878063057,"TVP-K"
165,138.47092740258,"TVP-K"
1,133.269432617681,"AR_1"
2,124.934080996611,"AR_1"
3,130.973626772895,"AR_1"
4,129.177490022865,"AR_1"
5,132.183964968649,"AR_1"
6,127.982057807076,"AR_1"
7,129.311616746986,"AR_1"
8,130.618286473603,"AR_1"
9,131.382896842258,"AR_1"
10,126.174896650614,"AR_1"
11,129.533990666475,"AR_1"
12,125.489188715708,"AR_1"
13,132.021302163945,"AR_1"
14,129.042937963088,"AR_1"
15,134.094164902406,"AR_1"
16,133.885547425314,"AR_1"
17,129.071303509002,"AR_1"
18,131.631032011777,"AR_1"
19,133.801347039317,"AR_1"
20,131.981320621979,"AR_1"
21,127.909003759796,"AR_1"
22,125.735696773258,"AR_1"
23,131.151105485866,"AR_1"
24,128.651457357948,"AR_1"
25,133.807121165547,"AR_1"
26,128.090461349498,"AR_1"
27,131.913819556788,"AR_1"
28,132.671474791566,"AR_1"
29,132.170303015974,"AR_1"
30,126.167864387411,"AR_1"
31,126.78939927427,"AR_1"
32,129.215743645794,"AR_1"
33,133.207579615864,"AR_1"
34,133.859581488583,"AR_1"
35,135.541610719168,"AR_1"
36,128.696909281556,"AR_1"
37,129.490334387377,"AR_1"
38,131.073035766384,"AR_1"
39,134.225156457853,"AR_1"
40,126.286651371475,"AR_1"
41,127.92981521367,"AR_1"
42,135.348392298925,"AR_1"
43,132.76582865029,"AR_1"
44,125.812286107578,"AR_1"
45,134.035214311547,"AR_1"
46,132.168721578953,"AR_1"
47,129.416077164223,"AR_1"
48,131.099317548158,"AR_1"
49,132.840296120885,"AR_1"
50,132.139435545361,"AR_1"
51,133.305198273437,"AR_1"
52,135.174122816416,"AR_1"
53,132.320593180665,"AR_1"
54,127.869016359741,"AR_1"
55,131.710685240884,"AR_1"
56,125.864832019352,"AR_1"
57,130.985226370308,"AR_1"
58,129.701922348934,"AR_1"
59,129.424448444068,"AR_1"
60,130.252388426125,"AR_1"
61,141.486920799548,"AR_1"
62,129.312906229547,"AR_1"
63,129.502955571538,"AR_1"
64,130.696685361579,"AR_1"
65,130.548623251545,"AR_1"
66,140.068881472396,"AR_1"
67,131.5961997576,"AR_1"
68,131.314729253929,"AR_1"
69,130.676794181779,"AR_1"
70,134.989672703759,"AR_1"
71,131.591477495519,"AR_1"
72,132.970198349448,"AR_1"
73,132.238195573375,"AR_1"
74,127.976068743561,"AR_1"
75,129.768272285896,"AR_1"
76,131.973138457889,"AR_1"
77,134.955321311141,"AR_1"
78,132.563675243943,"AR_1"
79,132.15813419128,"AR_1"
80,129.817895758459,"AR_1"
81,134.166888182448,"AR_1"
82,134.297003589647,"AR_1"
83,131.089367179591,"AR_1"
84,133.941576760592,"AR_1"
85,131.393419343664,"AR_1"
86,132.599140333123,"AR_1"
87,134.315725658217,"AR_1"
88,133.744639661574,"AR_1"
89,130.427207002451,"AR_1"
90,133.445947207193,"AR_1"
91,131.3566617366,"AR_1"
92,132.295354202785,"AR_1"
93,130.572245518158,"AR_1"
94,132.693205889691,"AR_1"
95,135.158445881135,"AR_1"
96,132.126260993418,"AR_1"
97,135.057308846354,"AR_1"
98,133.248334816056,"AR_1"
99,134.887606838361,"AR_1"
100,129.470592682901,"AR_1"
101,135.044334218953,"AR_1"
102,131.699070820233,"AR_1"
103,132.215853781411,"AR_1"
104,133.927185381875,"AR_1"
105,134.385025087511,"AR_1"
106,131.931349025781,"AR_1"
107,130.49200401889,"AR_1"
108,131.106935505281,"AR_1"
109,129.637581825332,"AR_1"
110,135.770320996578,"AR_1"
111,133.84818957016,"AR_1"
112,132.976733801075,"AR_1"
113,130.195493837806,"AR_1"
114,134.945409390112,"AR_1"
115,133.369085241298,"AR_1"
116,128.644587652879,"AR_1"
117,132.025963830147,"AR_1"
118,132.122019063138,"AR_1"
119,132.000810021408,"AR_1"
120,132.753080146089,"AR_1"
121,133.696398220681,"AR_1"
122,135.582551529686,"AR_1"
123,132.255947572965,"AR_1"
124,130.9463283962,"AR_1"
125,129.84930700423,"AR_1"
126,133.579380509642,"AR_1"
127,131.726734404463,"AR_1"
128,134.356011385682,"AR_1"
129,130.526982100565,"AR_1"
130,131.9746627592,"AR_1"
131,129.804360118893,"AR_1"
132,134.423033495785,"AR_1"
133,132.551854157161,"AR_1"
134,140.007565714349,"AR_1"
135,131.637438550372,"AR_1"
136,130.889342504383,"AR_1"
137,137.629698403518,"AR_1"
138,137.674272485084,"AR_1"
139,136.99493474655,"AR_1"
140,133.762759580283,"AR_1"
141,134.927586123546,"AR_1"
142,135.386019007114,"AR_1"
143,135.671122669987,"AR_1"
144,130.982141787178,"AR_1"
145,130.448243188364,"AR_1"
146,135.085116488222,"AR_1"
147,129.233426636218,"AR_1"
148,133.262107081053,"AR_1"
149,130.788600233562,"AR_1"
150,137.571144555507,"AR_1"
151,135.026527258215,"AR_1"
152,134.044551629657,"AR_1"
153,133.285678386543,"AR_1"
154,130.640335671055,"AR_1"
155,131.470549658142,"AR_1"
156,132.889629075855,"AR_1"
157,133.305306558578,"AR_1"
158,133.528502081301,"AR_1"
159,126.375906307606,"AR_1"
160,133.72749993831,"AR_1"
161,134.484666437482,"AR_1"
162,135.639577642206,"AR_1"
163,136.625468927788,"AR_1"
164,135.413257085509,"AR_1"
165,135.71458478774,"AR_1"
1,128.669607894461,"Lin_reg"
2,128.281276639904,"Lin_reg"
3,127.5802248029,"Lin_reg"
4,135.107444350365,"Lin_reg"
5,124.108172585856,"Lin_reg"
6,131.292634779124,"Lin_reg"
7,130.731520480956,"Lin_reg"
8,131.773470712928,"Lin_reg"
9,132.881176934957,"Lin_reg"
10,126.228271316564,"Lin_reg"
11,132.912881454506,"Lin_reg"
12,131.79519556799,"Lin_reg"
13,130.475985263373,"Lin_reg"
14,129.350435704031,"Lin_reg"
15,131.817819907101,"Lin_reg"
16,128.668217778868,"Lin_reg"
17,132.225127764559,"Lin_reg"
18,130.776796879763,"Lin_reg"
19,125.906928348607,"Lin_reg"
20,136.025574895746,"Lin_reg"
21,136.958702351353,"Lin_reg"
22,133.863821801048,"Lin_reg"
23,129.29783541744,"Lin_reg"
24,128.681632453402,"Lin_reg"
25,133.64431166326,"Lin_reg"
26,132.963301753028,"Lin_reg"
27,133.577767548218,"Lin_reg"
28,129.528296276118,"Lin_reg"
29,133.631536305185,"Lin_reg"
30,135.740477397588,"Lin_reg"
31,130.972492915868,"Lin_reg"
32,131.004699483954,"Lin_reg"
33,130.708355962452,"Lin_reg"
34,127.217310774243,"Lin_reg"
35,127.422096523499,"Lin_reg"
36,129.267847067946,"Lin_reg"
37,132.512867761656,"Lin_reg"
38,131.922438177281,"Lin_reg"
39,134.763356162116,"Lin_reg"
40,128.398595243462,"Lin_reg"
41,130.659114438284,"Lin_reg"
42,129.555185103627,"Lin_reg"
43,131.40440418864,"Lin_reg"
44,133.033396911193,"Lin_reg"
45,136.428322160433,"Lin_reg"
46,136.194283169176,"Lin_reg"
47,136.722430207975,"Lin_reg"
48,132.981322588216,"Lin_reg"
49,136.660634572078,"Lin_reg"
50,127.940419741244,"Lin_reg"
51,131.760572073418,"Lin_reg"
52,135.681004352105,"Lin_reg"
53,130.463723813495,"Lin_reg"
54,132.998714116181,"Lin_reg"
55,133.843996531399,"Lin_reg"
56,131.170202015511,"Lin_reg"
57,135.34765709258,"Lin_reg"
58,133.330670371414,"Lin_reg"
59,129.369142084547,"Lin_reg"
60,135.326241507396,"Lin_reg"
61,128.169359366561,"Lin_reg"
62,134.640589003264,"Lin_reg"
63,129.375660272517,"Lin_reg"
64,133.47661213525,"Lin_reg"
65,132.834778957838,"Lin_reg"
66,135.09929648571,"Lin_reg"
67,132.913690651809,"Lin_reg"
68,134.23501037363,"Lin_reg"
69,129.711004511533,"Lin_reg"
70,131.90071616481,"Lin_reg"
71,135.295127819265,"Lin_reg"
72,129.272917800379,"Lin_reg"
73,128.905714739886,"Lin_reg"
74,131.395965520053,"Lin_reg"
75,131.431571554969,"Lin_reg"
76,131.977102503025,"Lin_reg"
77,138.901303725153,"Lin_reg"
78,127.274218253458,"Lin_reg"
79,129.077766900134,"Lin_reg"
80,129.360577939056,"Lin_reg"
81,136.191580356007,"Lin_reg"
82,135.67999328448,"Lin_reg"
83,129.093477235655,"Lin_reg"
84,128.806227913875,"Lin_reg"
85,131.00481993226,"Lin_reg"
86,126.085140818042,"Lin_reg"
87,133.729455642888,"Lin_reg"
88,132.104026818337,"Lin_reg"
89,127.157432319122,"Lin_reg"
90,131.786704999582,"Lin_reg"
91,132.53424271479,"Lin_reg"
92,135.281283823959,"Lin_reg"
93,132.663567751114,"Lin_reg"
94,130.614663720446,"Lin_reg"
95,131.053725950907,"Lin_reg"
96,136.963090986035,"Lin_reg"
97,132.345839395614,"Lin_reg"
98,134.400326380818,"Lin_reg"
99,134.708070145227,"Lin_reg"
100,134.68828938879,"Lin_reg"
101,128.764248044094,"Lin_reg"
102,135.38966178059,"Lin_reg"
103,136.873974001136,"Lin_reg"
104,139.444780371988,"Lin_reg"
105,129.203707026771,"Lin_reg"
106,129.741364728386,"Lin_reg"
107,134.394054907161,"Lin_reg"
108,131.321919092664,"Lin_reg"
109,136.557954679408,"Lin_reg"
110,128.424474933621,"Lin_reg"
111,134.011805808222,"Lin_reg"
112,134.167107643619,"Lin_reg"
113,135.438020233911,"Lin_reg"
114,135.50502880416,"Lin_reg"
115,133.230199719779,"Lin_reg"
116,127.993939508171,"Lin_reg"
117,133.985535178976,"Lin_reg"
118,134.054288002578,"Lin_reg"
119,127.268616142989,"Lin_reg"
120,136.049966848957,"Lin_reg"
121,133.040770349921,"Lin_reg"
122,129.244277709317,"Lin_reg"
123,133.35954890055,"Lin_reg"
124,135.390174215394,"Lin_reg"
125,134.569011390278,"Lin_reg"
126,131.524233164104,"Lin_reg"
127,139.87725743811,"Lin_reg"
128,132.267566097049,"Lin_reg"
129,133.700359623959,"Lin_reg"
130,134.14473269604,"Lin_reg"
131,135.786938060192,"Lin_reg"
132,135.576054344883,"Lin_reg"
133,133.005118015279,"Lin_reg"
134,132.6232461458,"Lin_reg"
135,129.492027929436,"Lin_reg"
136,134.170375560208,"Lin_reg"
137,134.862856998979,"Lin_reg"
138,131.590248702408,"Lin_reg"
139,135.718790421812,"Lin_reg"
140,133.150030319424,"Lin_reg"
141,134.661213234541,"Lin_reg"
142,130.842585165861,"Lin_reg"
143,136.067435791438,"Lin_reg"
144,128.774710478855,"Lin_reg"
145,138.720134922062,"Lin_reg"
146,131.830332049079,"Lin_reg"
147,127.952648803121,"Lin_reg"
148,129.156468806582,"Lin_reg"
149,126.62287308659,"Lin_reg"
150,131.839131570943,"Lin_reg"
151,133.15741254263,"Lin_reg"
152,130.794028935592,"Lin_reg"
153,132.288110627368,"Lin_reg"
154,128.757075500524,"Lin_reg"
155,135.717569820622,"Lin_reg"
156,132.145698071234,"Lin_reg"
157,133.604602900107,"Lin_reg"
158,139.079054438437,"Lin_reg"
159,135.807141027485,"Lin_reg"
160,129.281141865785,"Lin_reg"
161,136.394956707176,"Lin_reg"
162,127.876304269158,"Lin_reg"
163,141.322380219999,"Lin_reg"
164,137.645878363557,"Lin_reg"
165,128.499363518287,"Lin_reg"
